date,open,high,low,close,volume,company_decayed,sector_decayed,final_sentiment,sentiment_3d_avg,sentiment_7d_avg,sentiment_14d_avg,target
2023-10-05,1535.05,1551.55,1532.6,1535.75,24256337.0,0.3504492142053718,1.0263322654910103,0.5532141295910633,0.4849917031933019,0.6088529771477695,0.5142655223053632,1534.05
2023-10-06,1544.0,1545.0,1529.85,1534.05,8879678.0,0.07964220273609426,1.1349389911343264,0.3962312392555639,0.4402818730852518,0.5790369793647684,0.49059139557521675,1516.25
2023-10-09,1528.0,1530.0,1512.0,1516.25,8227486.0,1.5861867447433036,1.282187052960642,1.4949868372085051,0.8148107353517108,0.7180337570935692,0.5664586070348129,1524.85
2023-10-10,1520.55,1529.0,1515.2,1524.85,16633146.0,0.8991883166188602,1.1271127857190746,0.9675656573489244,0.9529279112709977,0.7194899699334742,0.6661117819555645,1539.6
2023-10-11,1530.1,1542.15,1528.5,1539.6,15666680.0,1.3388051961465477,1.136537853520501,1.2781249933587335,1.2468924959720544,0.798840548107376,0.7227786731111078,1549.85
2023-10-12,1536.1,1552.0,1531.6,1549.85,11012668.0,1.1542304570208572,1.064900832347644,1.1274315696188932,1.1243740734421837,0.8841363823986874,0.7723717691890959,1535.75
2023-10-13,1540.0,1548.8,1529.95,1535.75,19872650.0,0.9238783232540531,1.1191325254404043,0.9824545839099583,1.1293370489625285,0.9714298586130916,0.8134141208235948,1529.6
2023-10-16,1531.5,1534.45,1520.5,1529.6,8928042.0,0.8755592020867202,0.8190139782781043,0.8585956349441354,0.9894939294909956,1.015055787949245,0.811954382548507,1541.2
2023-10-17,1555.75,1555.75,1535.0,1541.2,16451279.0,0.7323831848394613,0.34603936835083093,0.6164800398928721,0.8191767529156553,1.046519902326003,0.8127784408453858,1519.75
2023-10-18,1541.2,1541.2,1518.1,1519.75,15608100.0,0.904831131728727,0.5033023558555827,0.7843724989667836,0.7531493912679305,0.9450035682914715,0.8315186626925204,1514.95
2023-10-19,1505.4,1526.25,1503.2,1514.95,15126182.0,1.1460742944879838,0.3789777961819544,0.915945344996175,0.772265961285277,0.9376292379553645,0.8285596039444193,1522.8
2023-10-20,1505.0,1527.0,1505.0,1522.8,10547005.0,0.7580137501756982,0.392748770819648,0.6484342563688831,0.7829173667772805,0.8476734183853859,0.823256983246381,1506.05
2023-10-23,1523.5,1528.75,1500.1,1506.05,11188068.0,1.4797088130463023,0.9537447552844823,1.3219195957177563,0.962099732360938,0.8754574221137948,0.8797969022562412,1496.5
2023-10-25,1521.0,1522.8,1491.45,1496.5,14155998.0,0.6198205254978372,0.3307879031657199,0.5331107387982019,0.8344881969616137,0.8112654442406867,0.8913476514268892,1463.4
2023-10-26,1491.25,1492.0,1460.25,1463.4,27780899.0,0.5895663570272426,0.284180912643883,0.4979507237122347,0.7843270194093975,0.7597447426361296,0.8874002652926872,1469.15
2023-10-27,1469.5,1478.0,1466.9,1469.15,15970266.0,0.36433396014213315,0.23295628410949817,0.32492065733234266,0.4519940399475931,0.7180934022703396,0.8823066522981714,1485.1
2023-10-30,1463.25,1489.95,1461.9,1485.1,11655491.0,0.37728679003095295,0.26609473240370335,0.343929172742778,0.38893351792911846,0.6551729270954817,0.8000882476934766,1476.5
2023-10-31,1504.0,1504.0,1474.0,1476.5,16317412.0,0.05433132388996534,0.07163031269410562,0.05952102053120742,0.2427902835354427,0.5328265950290577,0.7352279164922111,1474.5
2023-11-01,1462.25,1477.45,1462.25,1474.5,16938733.0,0.6280136742382155,0.7182228092464161,0.6550764147406757,0.3528422026715537,0.5337754747964567,0.6907244465909212,1476.75
2023-11-02,1485.0,1490.5,1467.15,1476.75,22612577.0,1.0064250175126848,0.8239165618311501,0.9516724808082243,0.5554233053600358,0.4808830298093807,0.6781702259615877,1483.75
2023-11-03,1488.0,1491.4,1481.65,1483.75,9047670.0,1.0634523632737831,0.9974215927470469,1.0436431321157622,0.8834640092215542,0.5538162288547465,0.6825408365477167,1494.5
2023-11-06,1498.0,1498.0,1483.0,1494.5,12796865.0,1.5788352664646497,0.0631817759169788,1.1241392193003483,1.0398182774081117,0.6432717282244769,0.7015082354303033,1487.25
2023-11-07,1494.0,1494.0,1477.2,1487.25,20976424.0,1.4406256164249207,0.2602160505754524,1.0865027466700803,1.0847616993620637,0.7520691695584396,0.7350812859143895,1491.55
2023-11-08,1483.95,1493.45,1481.0,1491.55,15699773.0,1.0366343338184327,0.18356823553716667,0.7807145043340529,0.9971188234348273,0.8144670740714787,0.7348200005834802,1485.65
2023-11-09,1486.0,1492.6,1483.5,1485.65,11058370.0,0.10703674134086416,0.20577273989420491,0.13665754090686638,0.6679582639703332,0.8254865769822872,0.6791565860056724,1491.5
2023-11-10,1480.1,1496.0,1480.05,1491.5,7007593.0,0.27143416862402814,0.08275063832895879,0.21482910953550732,0.3774003849254756,0.7625941048101204,0.6481847898032884,1500.0
2023-11-12,1500.0,1502.0,1496.15,1500.0,1975463.0,0.7484400054541664,0.59187922312844,0.7014717707564484,0.35098614039960746,0.7268511462312952,0.603867088020338,1488.8
2023-11-13,1492.1,1495.95,1485.9,1488.8,10302957.0,1.1607252814764437,0.22596322577359187,0.8802966647655881,0.5988658483525147,0.7035159366098417,0.6286660827322941,1504.4
2023-11-15,1504.1,1510.95,1500.55,1504.4,20622730.0,1.4666893240918975,0.14731710667639242,1.070877658867246,0.8842153647964276,0.6959071422622556,0.6695894352433662,1508.35
2023-11-16,1509.7,1519.0,1503.75,1508.35,14856919.0,1.4931558473882909,0.13524775587767995,1.0857834199351077,1.0123192478559806,0.6958043813001167,0.723936775429278,1505.1
2023-11-17,1490.0,1507.5,1489.0,1505.1,11850937.0,1.3701910038185545,0.22807661901654813,1.0275566883779526,1.0614059223934353,0.7310675504492453,0.7727673122603619,1505.2
2023-11-20,1513.0,1513.0,1501.55,1505.2,9665726.0,0.861401103002755,0.8890814080008809,0.8697051945021927,0.9943484342717511,0.8357886438200062,0.8306376104011467,1517.95
2023-11-21,1519.0,1522.0,1512.1,1517.95,12479986.0,0.31178749251146237,0.6555747563765238,0.41492367167098076,0.7707285181837088,0.8643735812679308,0.8134838430390257,1512.55
2023-11-22,1520.0,1520.0,1503.55,1512.55,14561825.0,0.7124613227495531,0.6295096227735815,0.6875758127567616,0.6574015596433118,0.8623884444108327,0.794619795321064,1521.3
2023-11-23,1508.5,1523.85,1508.5,1521.3,6523110.0,1.212235333163868,0.4096946460468735,0.9714731270287696,0.6913242038188375,0.875413653305573,0.7894647949577074,1532.1
2023-11-24,1521.2,1533.15,1519.85,1532.1,8234596.0,0.5841920214210069,0.5747902432062123,0.5813714879565685,0.7468068092473666,0.8054842003183333,0.7506956712902946,1528.65
2023-11-28,1535.2,1537.25,1525.8,1528.65,14244669.0,0.6423993874041156,1.0880225769646428,0.7760863442722736,0.7763103197525373,0.7612417609379285,0.7285230711190226,1559.15
2023-11-29,1533.9,1563.0,1533.0,1559.15,17021244.0,0.12731388817673756,1.33051468759158,0.4882741280011903,0.6152439867433442,0.6842013951698195,0.7076344728095325,1558.8
2023-11-30,1569.15,1572.45,1542.15,1558.8,34745720.0,0.31501798403507497,1.0868050687184416,0.546554109440085,0.6036381939045165,0.6380369544466612,0.7369127991333337,1555.4
2023-12-01,1557.9,1565.75,1552.1,1555.4,11076768.0,0.21603621385124622,0.8586953758083379,0.40883396243837367,0.4812207332932164,0.6371669959848604,0.7507702886263956,1609.4
2023-12-04,1588.0,1612.0,1573.65,1609.4,25331228.0,0.08423830991946223,0.38882823418899504,0.17561528720032205,0.377001119692927,0.5640297780482261,0.7132091112295296,1623.7
2023-12-05,1636.5,1639.0,1616.5,1623.7,26115410.0,0.548694418261742,0.3564836815302611,0.49103119724229777,0.35849348229366457,0.4953952166501586,0.6854044349778657,1627.8
