,date,open,high,low,close,volume,company_decayed,sector_decayed,final_sentiment,sentiment_3d_avg,sentiment_7d_avg,sentiment_14d_avg,target,close_raw
149,2023-12-04,792.03,804.0,784.87,802.7,25331228.0,0.0842383099194622,0.388828234188995,0.175615287200322,0.377001119692927,0.5640297780482261,0.7132091112295296,809.83,802.7
150,2023-12-05,816.22,817.47,806.24,809.83,26115410.0,0.548694418261742,0.3564836815302611,0.4910311972422977,0.3584934822936645,0.4953952166501586,0.6854044349778657,811.88,809.83
151,2023-12-06,817.19,817.19,806.32,811.88,19306530.0,0.7511755652680009,0.4056530017102686,0.6475187962006811,0.438055093547767,0.5048448321136033,0.6551645162159685,813.2,811.88
152,2023-12-07,810.48,814.97,806.09,813.2,10225193.0,1.17771310067408,0.3461433506550939,0.928242175668384,0.688930723037121,0.5265813794559049,0.6439115701969167,824.55,813.2
153,2023-12-08,813.2,825.45,813.2,824.55,16864019.0,0.6236619536506802,0.6288697854006225,0.6252243031756629,0.7336617583482427,0.5461456901951152,0.6151735426824674,823.45,824.55
154,2023-12-11,822.98,829.79,821.46,823.45,11593810.0,0.1629271896065435,0.7662394140224135,0.3439208569313045,0.6324624452584505,0.5171980826938609,0.5776175185702611,815.27,823.45
155,2023-12-12,825.05,826.07,813.9,815.27,18290738.0,0.4285430801336869,0.5903404968902876,0.4770823051606671,0.4820758217558782,0.5269478459399027,0.5820574209623816,813.43,815.27
156,2023-12-13,814.2,815.97,805.55,813.43,14673457.0,0.5272136660266852,0.504712391099404,0.5204632835485008,0.4471554818801575,0.5762118454182141,0.5701208117332202,823.03,813.43
157,2023-12-14,820.96,827.42,820.46,823.03,17586183.0,1.1485927543697034,0.4847246678439062,0.9494323284119642,0.6489926390403774,0.641697721299595,0.5685464689748768,826.22,823.03
158,2023-12-15,822.95,831.93,821.26,826.22,69418565.0,0.3583381595719621,0.3786207461883636,0.3644229355568825,0.611439515839116,0.601255455493338,0.5530501438034706,825.8,826.22
159,2023-12-18,828.29,830.28,823.43,825.8,9007377.0,0.384497105898209,-0.2498781110765967,0.1941845408057673,0.5026799349248715,0.4963900790843928,0.5114857292701488,824.4,825.8
160,2023-12-19,822.95,827.27,819.98,824.4,12004223.0,0.797762327073801,0.0772631634047809,0.581612577973095,0.3800733514452483,0.4901598326268831,0.5181527614109991,826.44,824.4
161,2023-12-20,826.94,832.4,820.18,826.44,17116260.0,0.4555532371715468,0.1510779616521926,0.3642106545157405,0.380002591098201,0.4930583751389453,0.5051282289164031,841.26,826.44
162,2023-12-21,826.44,842.78,823.08,841.26,18294620.0,0.3091906120574285,0.254926010365809,0.2929112315499426,0.4129114880129261,0.4667482217659847,0.4968480338529437,833.35,841.26
163,2023-12-22,839.71,840.86,831.48,833.35,24289425.0,-0.1276491511679539,0.1922499548285772,-0.0316794193689946,0.2084808222322296,0.3878706927777711,0.4820412690979925,839.14,833.35
164,2023-12-26,834.55,840.88,832.2,839.14,9022928.0,0.5840964848980827,0.6490581127225054,0.6035849732454095,0.2882722618087859,0.3384639277539775,0.4900808245267862,849.54,839.14
165,2023-12-27,838.66,851.13,837.22,849.54,13504539.0,0.7817656043300312,0.6562134490749304,0.7440999577535009,0.4386685038766387,0.3927035023534944,0.4969794789234162,850.51,849.54
166,2023-12-28,852.53,858.56,848.89,850.51,22038235.0,0.9380769260553432,0.4300472629305645,0.7856680271179095,0.7111176527056067,0.477201143255229,0.4867956111698109,852.5,850.51
167,2023-12-29,846.39,855.32,845.9,852.5,12505713.0,0.0488105305952807,0.6226040252251677,0.2209485789842468,0.5835721879518858,0.4256777148282507,0.4579187737275668,846.94,852.5
168,2024-01-01,850.88,852.45,843.9,846.94,7119843.0,-0.0941870524274323,0.8111903029344314,0.1774261541811267,0.0540439387551817,0.2472296886776319,0.1666496223964952,847.44,846.94
169,2024-01-02,847.29,849.29,842.25,847.44,14621046.0,-0.0941870524274323,0.8111903029344314,0.1774261541811267,0.0540439387551817,0.2472296886776319,0.1666496223964952,834.37,847.44
170,2024-01-03,848.89,850.23,832.4,834.37,14194881.0,-0.0941870524274323,0.8111903029344314,0.1774261541811267,0.0540439387551817,0.2472296886776319,0.1666496223964952,843.33,834.37
171,2024-01-04,836.92,845.37,833.28,843.33,13367028.0,-0.093575405217724,0.6139356456834693,0.1186779100526339,0.0540439387551817,0.2472296886776319,0.1666496223964952,839.01,843.33
172,2024-01-05,841.48,850.33,831.98,839.01,15944735.0,-0.5566527504331414,0.8522822577832774,-0.1339722479682158,0.0540439387551817,0.2472296886776319,0.1666496223964952,829.66,839.01
173,2024-01-08,837.17,839.09,827.94,829.66,8999235.0,0.5198463575661475,0.3458726837487108,0.4676542554209165,0.150786639168445,0.2472296886776319,0.1666496223964952,823.2,829.66
174,2024-01-09,831.51,836.82,821.33,823.2,12663444.0,0.6246988547942838,0.2524545286760468,0.5130255569588127,0.2822358548038379,0.2472296886776319,0.1666496223964952,825.92,823.2
175,2024-01-10,819.46,827.91,818.66,825.92,8057912.0,0.702586031614167,0.2314894735314153,0.5612570641893415,0.513978958856357,0.2472296886776319,0.1666496223964952,822.45,825.92
176,2024-01-11,827.94,829.39,819.46,822.45,9157005.0,-0.0539011356810598,0.2142330762851673,0.0265391279088082,0.3669405830189876,0.2472296886776319,0.1666496223964952,818.56,822.45
177,2024-01-12,823.95,825.94,814.77,818.56,9886776.0,-0.5924716320374535,-0.1376588172547945,-0.4560277876026558,0.0439228014984981,0.1567362684228059,0.1666496223964952,834.32,818.56
178,2024-01-15,821.81,838.36,819.76,834.32,14160178.0,0.12927405287723,0.7071157510567325,0.3026265623310807,-0.0422873657875887,0.1830146473197269,0.1666496223964952,837.49,834.32
179,2024-01-16,834.42,839.74,826.99,837.49,12661250.0,0.1258514921515651,0.5753175345840316,0.260691304881305,0.0357633598699101,0.2393951548696584,0.1666496223964952,766.84,837.49
180,2024-01-17,783.05,796.42,762.3,766.84,85072618.0,-0.0694534609711033,0.3575431567571498,0.0586455243473726,0.2073211305199196,0.1809653361448664,0.1666496223964952,741.23,766.84
181,2024-01-18,745.15,755.62,738.19,741.23,80535465.0,0.0138435818822745,0.383847313387346,0.124844701333796,0.1480605101874913,0.1255109281984355,0.1666496223964952,733.5,741.23
182,2024-01-19,751.11,753.25,732.38,733.5,54800269.0,0.2703144375259059,0.5747682108868591,0.3616505695341919,0.1817135984051202,0.0969957146762712,0.1666496223964952,737.59,733.5
183,2024-01-20,739.76,745.99,736.17,737.59,12920293.0,0.0015761358509608,-0.1701575903775148,-0.0499439820175818,0.1455170962834688,0.0860695561153583,0.1666496223964952,711.9,737.59
184,2024-01-23,730.68,735.52,710.73,711.9,57734701.0,-0.1042526652084789,0.8130635486614691,0.1709421989525055,0.1608829288230386,0.1756366970518099,0.1661864827373079,726.14,711.9
185,2024-01-24,688.41,727.42,688.41,726.14,43002202.0,0.3287670983555604,0.8201067580053163,0.4761689962504871,0.1990557377284704,0.2004284733260109,0.1917215603228688,715.67,726.14
186,2024-01-25,724.45,726.87,707.94,715.67,49470926.0,0.2357754856575755,0.287571442772735,0.2513142727921233,0.2994751559983721,0.1990888973132706,0.2192420260914645,725.52,715.67
187,2024-01-29,722.23,729.58,721.11,725.52,32822749.0,0.6227565308510873,0.3525430904795193,0.5416924987396169,0.4230585892607426,0.2680956079407341,0.2245304720428002,720.36,725.52
188,2024-01-30,725.47,729.78,718.66,720.36,20864384.0,0.2939026516352971,0.3586480100516712,0.3133262591602094,0.3687776768973167,0.2950215447730789,0.2102662364857572,729.46,720.36
189,2024-01-31,717.96,735.64,716.62,729.46,32880520.0,0.2026864840526301,0.4398682464130531,0.273841012760757,0.3762865902201945,0.2824773223768739,0.1897365185265726,731.36,729.46
190,2024-02-01,730.71,734.97,726.22,731.36,16345370.0,-0.0030701454179023,0.6086540279833588,0.1804471066024759,0.2558714595078142,0.3153903350368821,0.2007299455761202,721.28,731.36
191,2024-02-02,735.67,738.59,719.24,721.28,22433877.0,0.0267660854311144,0.8450264771100349,0.2722442029347905,0.2421774407660079,0.3298620498914943,0.2527493734716521,720.63,721.28
192,2024-02-05,721.21,724.15,715.25,720.63,19302523.0,0.8696090312954086,1.0166442291351514,0.9137195906473314,0.4554703000615328,0.3923692776624721,0.2963988754942415,720.26,720.63
193,2024-02-06,720.98,723.05,714.52,720.26,20537870.0,0.5741962528758198,0.7546129114489161,0.6283212504477487,0.6047616813432903,0.4462274173275614,0.322658157320416,713.2,720.26
194,2024-02-07,724.7,725.1,711.55,713.2,27418543.0,0.202393828912815,0.4802382037374033,0.2857471413601915,0.609262660818424,0.4096637948447864,0.3388797013927602,699.78,713.2
195,2024-02-08,713.15,717.69,698.51,699.78,34553062.0,0.1753498642728066,0.4967274234209164,0.2717631320172395,0.3952771746083933,0.4037262052529335,0.3493738750130062,700.06,699.78
196,2024-02-09,694.35,705.34,691.78,700.06,28321062.0,0.4095723082401383,0.4448842393655896,0.4201658875777737,0.325892053651735,0.4246297587982216,0.3535535405875478,693.28,700.06
197,2024-02-12,698.09,705.07,689.96,693.28,17223906.0,1.1100630532218605,1.0400554882321489,1.0890607837249469,0.5936632677733201,0.5544317126728603,0.4349110238548713,695.49,693.28
198,2024-02-13,694.25,700.43,690.46,695.49,28790497.0,0.3437585023988525,1.14113963801135,0.5829728430826017,0.6973998381284409,0.5988215184082619,0.4643417841498781,690.31,695.49
199,2024-02-14,686.29,694.02,680.08,690.31,45660405.0,0.4554902068006354,1.0987380563493487,0.6484645616652494,0.7734993961575994,0.5609279428393931,0.4766486102509325,705.27,690.31
200,2024-02-15,690.78,705.99,690.46,705.27,20792472.0,-0.4162894542182879,0.8500356846906368,-0.0363919125456104,0.398348497400747,0.4659689195546274,0.4560981684410944,708.19,705.27
201,2024-02-16,710.18,712.08,702.48,708.19,16087871.0,-0.4095951459010412,0.974899129244008,0.0057531366424736,0.205941928587371,0.4259697760235249,0.4178167854341557,706.79,708.19
202,2024-02-19,712.73,712.73,705.84,706.79,17225878.0,1.1430492055053525,0.8627149580921888,1.058948931281403,0.3427700517927556,0.5384248902041197,0.4710755477285266,725.35,706.79
203,2024-02-20,705.74,726.82,704.15,725.35,28066754.0,0.8314172044507473,0.6187979929213537,0.7676314409919293,0.6107778363052688,0.5880628264061419,0.5063462926021818,717.79,725.35
204,2024-02-21,730.18,730.18,715.72,717.79,22946568.0,0.9890352495164704,0.5593357673033152,0.8601254048525238,0.8955685923752856,0.5553577722815101,0.5548947424771852,708.01,717.79
205,2024-02-22,707.12,712.63,704.35,708.01,25280441.0,1.0781034887700645,0.6623286548996401,0.9533710386089372,0.8603759614844635,0.6082718002138437,0.6035466593110528,708.54,708.01
206,2024-02-23,709.51,715.17,707.24,708.54,14916726.0,0.9329663574835828,0.8314305580804806,0.902505617662652,0.9053340203747045,0.644563379642044,0.6027456612407186,709.38,708.54
207,2024-02-26,705.02,715.64,705.02,709.38,11753435.0,1.4763241079071134,1.0058437665943325,1.335180005513279,1.0636855539282897,0.8405022250790284,0.6532355723168279,708.31,709.38
208,2024-02-27,705.02,711.58,704.77,708.31,16043575.0,1.2833703332569102,1.0577043122034062,1.2156705269408588,1.1511187167055967,1.0133475665502265,0.7196586712868756,702.95,708.31
209,2024-02-28,708.31,710.33,700.26,702.95,12660993.0,1.3583753233175,1.171966219809347,1.302452592265054,1.2844343749063971,1.0481338038336048,0.7932793470188623,699.96,702.95
210,2024-02-29,699.31,703.45,696.92,699.96,26647850.0,1.2634991487145006,0.9858911522647182,1.180216749779566,1.232779956328493,1.1070745622318383,0.8475686943189903,713.6,699.96
211,2024-03-01,698.26,714.6,698.26,713.6,17369449.0,1.1264200199236587,0.4644239485140542,0.9278211985007772,1.1368301801817993,1.1167453898958748,0.8360515810886925,713.6,713.6
212,2024-03-02,715.49,716.22,712.28,713.6,895265.0,1.1933920436343828,0.5972030700526911,1.0145353515598752,1.0408577666134062,1.125483148888866,0.8668774745513549,714.57,713.6
213,2024-03-04,713.7,716.72,710.38,714.57,17808237.0,0.363793277329084,0.7441939130193027,0.4779134680361496,0.8067566726989343,1.0648271275136516,0.8546952535778478,718.64,714.57
214,2024-03-05,709.24,719.71,709.06,718.64,18995836.0,0.6653169320461684,0.7144092142938658,0.6800446167204776,0.7241644787721676,0.9712363576861084,0.9058692913825684,719.51,718.64
215,2024-03-06,715.0,724.62,715.0,719.51,21204765.0,0.5237642843976414,0.810834178635893,0.609885252669117,0.5892811124752483,0.8846956042187166,0.9490215853844716,721.26,719.51
216,2024-03-07,720.96,723.72,718.91,721.26,24674023.0,0.8633881342307655,0.5962450480698371,0.783245208382487,0.6910583592573607,0.8105231208069215,0.9293284623202632,712.13,721.26
217,2024-03-11,713.23,721.18,709.73,712.13,25265547.0,0.7281854519058972,1.36418103698425,0.918984127429403,0.7707048628270026,0.7732041747568982,0.9401393684943684,727.96,712.13
218,2024-03-12,715.22,730.18,712.85,727.96,32709227.0,0.6008873036885611,1.053271187669235,0.7366024688827633,0.812943934898218,0.7458872133828961,0.9313163016393856,728.39,727.96
219,2024-03-13,730.93,733.97,723.25,728.39,31533727.0,1.1364709708745924,1.1850602161161656,1.1510477444470644,0.9355447802530772,0.7653889837953517,0.9454360663421087,725.92,728.39
220,2024-03-14,729.24,731.18,720.36,725.92,26216079.0,0.9407747247900408,1.074016014897857,0.9807471118223856,0.9561324417174046,0.8372223614790997,0.9510247444963756,724.52,725.92
221,2024-03-15,723.2,727.84,719.34,724.52,71806902.0,1.0698812556443982,1.1188067152869383,1.0845588935371602,1.0721179166022037,0.8950101153100544,0.9331232364980814,721.23,724.52
222,2024-03-18,721.7,726.19,716.12,721.23,10718928.0,0.3148744564046802,0.8551953170730604,0.4769707146051942,0.8474255733215803,0.8760223241580655,0.880358964188391,722.88,721.23
223,2024-03-19,715.97,724.4,715.97,722.88,18091797.0,0.8921020605998669,0.7789564934568252,0.8581583904569543,0.8065626661997699,0.8867242073115608,0.8486236640592412,713.75,722.88
224,2024-03-20,722.73,724.02,710.56,713.75,21803047.0,0.5612970106794507,1.1115651424146846,0.7263774502000209,0.6871688517540567,0.8592089677073632,0.8162065712321308,721.08,713.75
225,2024-03-21,719.51,723.82,717.37,721.08,14461430.0,1.2511036162412137,0.5986731649206102,1.0553744808450325,0.8799701071673361,0.904747826559116,0.825317519971006,719.63,721.08
226,2024-03-22,718.71,723.57,717.09,719.63,22990163.0,0.792024022482017,0.5700518925289055,0.7254323834960835,0.8357281048470458,0.8439456321375473,0.8046673079664496,710.93,719.63
227,2024-03-26,711.83,717.19,709.31,710.93,28422145.0,0.3511099119880331,1.1830027675306205,0.6006777686508092,0.7938282109973086,0.7896500116844649,0.8134361865817823,718.56,710.93
228,2024-03-27,710.01,722.18,708.86,718.56,31084334.0,0.0458644572882548,1.159556562170066,0.3799720887527981,0.5686940802998972,0.6889947538581275,0.7920024345840909,722.15,718.56
229,2024-03-28,718.56,728.44,718.56,722.15,27796071.0,0.3130667876826324,1.137303275154015,0.5603377339240472,0.5136625304425518,0.7009043280465351,0.7884633261023003,733.43,722.15
230,2024-04-01,727.19,735.07,725.99,733.43,12599785.0,0.901325897761607,0.9738722772625944,0.9230898116119032,0.6211332114295831,0.710180245354385,0.7984522263329729,738.24,733.43
231,2024-04-02,730.76,745.57,729.81,738.24,20612723.0,0.8840829098290486,0.980340497754571,0.9129601862067052,0.7987959105808855,0.7368349219267685,0.7980219448170658,739.31,738.24
232,2024-04-03,734.22,745.97,733.87,739.31,22792193.0,1.036941206966679,0.70481645026186,0.9373037799552332,0.9244512592579476,0.7199676789425113,0.8123577527508138,761.9,739.31
233,2024-04-04,750.13,763.1,750.13,761.9,44467533.0,0.3774155070257531,0.8077374803478996,0.506512099022397,0.785592021728112,0.6886933525891276,0.7663194923633375,772.85,761.9
234,2024-04-05,767.59,775.32,763.18,772.85,29527951.0,0.5807242517782445,0.8558183080579125,0.6632524686621448,0.7023561158799253,0.6976325954478898,0.7436413035661774,771.38,772.85
235,2024-04-08,775.55,776.69,768.86,771.38,10241470.0,0.0120748953840693,0.6932132133346657,0.2164163907692482,0.4620603194845969,0.6742674957359541,0.6816311247970408,772.35,771.38
236,2024-04-09,775.5,775.5,768.24,772.35,10942247.0,0.0415442485144066,1.0824919633312786,0.3538285629594682,0.4111658074636207,0.6447661855981571,0.6728352568223462,766.27,772.35
237,2024-04-10,773.03,773.03,764.57,766.27,13903700.0,-0.065119141638217,0.8439477306952835,0.2076009200618331,0.2592819579301835,0.54255348680529,0.6263668660798374,757.59,766.27
238,2024-04-12,758.61,763.03,754.85,757.59,20542104.0,0.371000937184071,0.6971974059676123,0.4688598778191333,0.3434297869468118,0.4791105856070654,0.6079727537669168,745.5,757.59
239,2024-04-15,746.92,753.13,744.17,745.5,11707624.0,0.8235050861649434,0.8531736773552632,0.8324056635220394,0.5029554871343356,0.4641251404023235,0.5920464096724175,752.75,745.5
240,2024-04-16,741.65,754.57,739.29,752.75,10372443.0,0.7719994758615047,0.5956666844519098,0.7190996384386262,0.6734550599265999,0.4944947888903562,0.5915940707397419,745.5,752.75
241,2024-04-18,753.03,757.54,743.67,745.5,17117442.0,1.2108849969474205,0.5775261540846307,1.0208773440885834,0.8574608820164166,0.5455840568084189,0.6216083261281543,763.75,745.5
242,2024-04-19,741.43,765.57,738.29,763.75,17288217.0,0.4897285860231077,0.8172411419630841,0.5879823528051006,0.7759864451107704,0.5986649085278264,0.6364662021318903,754.22,763.75
243,2024-04-22,776.77,776.77,752.28,754.22,21149219.0,0.3125802763815739,1.1940860356401324,0.5770320041591414,0.7286305670176088,0.630551114413494,0.6376586500058256,751.93,754.22
244,2024-04-23,761.26,761.36,749.76,751.93,13413530.0,0.6973174694228208,1.3938798724029553,0.9062861903168612,0.6904335157603679,0.7303632958784979,0.636458391341894,753.97,751.93
245,2024-04-24,755.62,758.99,752.65,753.97,11220790.0,0.4604103454423611,1.1068370449351566,0.6543383552901998,0.712552183255401,0.7568602212315074,0.6179854034192864,753.5,753.97
246,2024-04-25,751.26,757.96,751.26,753.5,17722602.0,0.5099138300777885,1.102944734692222,0.6878231014621186,0.74948254902306,0.7362055695086616,0.6001653549554925,753.03,753.5
247,2024-04-26,758.01,762.1,750.91,753.03,12427347.0,0.4555248744539679,1.149549925993889,0.6637323899159442,0.6686312822227545,0.7282959625768498,0.611395375733603,762.85,753.03
248,2024-04-29,755.62,765.32,751.41,762.85,18046675.0,-0.2929608070650713,0.4582969268226786,-0.0675834868987463,0.4279906681597724,0.5728015581500886,0.5591928074792537,758.16,762.85
249,2024-04-30,762.7,767.84,755.57,758.16,26153691.0,-0.2819452614332109,0.6405114149604585,-0.0052082585151101,0.1969802148340295,0.4880600422472012,0.5433624753875137,764.22,758.16
250,2024-05-02,759.11,766.59,758.29,764.22,16737503.0,0.3884914149392219,0.7548254224840112,0.4983916172026587,0.141866623929601,0.4768257012534179,0.553688407833456,757.91,764.22
251,2024-05-03,764.72,768.39,751.73,757.91,15932621.0,0.5354720006975561,0.531658677047953,0.5343280036026752,0.3425037874300748,0.4236888174371057,0.5770260566578018,759.44,757.91
252,2024-05-06,759.11,765.35,756.69,759.44,14396698.0,0.640722246292495,-0.3662428461882751,0.3386327185482639,0.4571174464511995,0.3785880121882577,0.5677241167098825,751.21,759.44
253,2024-05-07,759.09,760.13,750.21,751.21,14240301.0,0.5742181065366357,-0.2059989283254845,0.3401529960779996,0.4043712394096466,0.3289208542762408,0.5325632118924511,739.49,751.21
254,2024-05-08,746.12,746.62,738.34,739.49,20843931.0,0.3544506877835859,0.094190006100654,0.2763724832787063,0.3183860659683236,0.2735837247566353,0.5009398436667426,721.95,739.49
255,2024-05-09,735.64,741.53,720.86,721.95,23140639.0,0.8023283351704342,0.1166121626545451,0.5966134834156674,0.4043796542574581,0.3684690062301231,0.4706352821901057,717.17,721.95
256,2024-05-10,717.71,724.17,711.63,717.17,13638304.0,0.4866457369512823,0.238642980838218,0.412244910117363,0.4284102922705792,0.4281051731776192,0.4580826077124102,725.82,717.17
257,2024-05-13,714.22,728.09,713.38,725.82,13523601.0,0.4584467920414775,0.8671436635482572,0.5810558534935113,0.5299714156755143,0.4399143497905981,0.458370025522008,728.66,725.82
258,2024-05-14,724.32,730.93,723.35,728.66,12832571.0,0.5808175796564892,0.7494477501435299,0.6314066308026014,0.5415691314711589,0.4537827251048733,0.4387357712709895,717.46,728.66
259,2024-05-15,728.04,728.04,716.12,717.46,19465998.0,0.6230998948461417,0.9790300368631036,0.7298789374512302,0.6474471405824479,0.5096750420910113,0.4441315271396345,728.31,717.46
260,2024-05-16,721.23,729.46,715.97,728.31,17472618.0,0.1904664200909625,1.034345267346213,0.4436300742675376,0.6016385475071234,0.5244574818323738,0.4266891680543073,730.23,728.31
261,2024-05-17,721.31,732.18,721.31,730.23,10460095.0,-0.1666186668937375,1.0698275811263749,0.2043152075122961,0.4592747397436882,0.5141635852943153,0.3938736550254753,731.21,730.23
262,2024-05-18,731.18,731.73,729.71,731.21,528557.0,0.4165204813523908,1.262301645484209,0.6702548305919364,0.439400037457257,0.524683777748068,0.4465763919890955,727.59,731.21
263,2024-05-21,723.25,733.03,723.25,727.59,21884989.0,1.0975429461253634,0.8411279406211234,1.0206184444740911,0.6317294941927749,0.6115942826561721,0.5198497279168957,727.79,727.59
264,2024-05-22,727.12,730.98,722.28,727.79,19998139.0,1.2433492897940186,0.4289276828851379,0.9990228077213544,0.8966320275957944,0.6713038475458639,0.555609098668231,744.45,727.79
265,2024-05-23,727.51,745.97,726.72,744.45,20430960.0,0.8393742611408849,0.5234715017860212,0.7446034333344257,0.921414895176624,0.6874748193361245,0.5706287722204989,756.72,744.45
266,2024-05-24,741.9,758.06,741.16,756.72,15530103.0,0.6429098834180792,0.6878120060709786,0.656380520213949,0.8000022537565766,0.6769750454450845,0.5933250437680478,761.95,756.72
267,2024-05-27,759.78,770.58,757.64,761.95,14692720.0,0.4948056741710397,0.8629307394033846,0.6052431937407432,0.6687423824297062,0.7000626339412566,0.6122600578868153,763.35,761.95
268,2024-05-28,763.15,766.12,760.51,763.35,13954452.0,0.5281279884602633,0.8205028100776871,0.6158404349454905,0.6258213829667278,0.7588519521459987,0.6365077687201569,752.28,763.35
269,2024-05-29,757.12,760.03,748.76,752.28,17573853.0,0.7322828353397981,1.1174719745181665,0.8478395770933085,0.689641068593181,0.7842212016461946,0.6544524896971312,755.55,752.28
270,2024-05-30,747.74,759.91,746.97,755.55,16877675.0,0.8266306112505989,0.6482202916375741,0.7731075153666914,0.7455958424684971,0.7488624974879947,0.6802283900720834,763.87,755.55
271,2024-05-31,757.61,766.09,755.12,763.87,37039794.0,0.4715856898396516,0.6442964060949887,0.5233989047162527,0.7147819990587512,0.680916225630123,0.6761100365879935,784.15,763.87
272,2024-06-03,797.52,797.52,773.08,784.15,36318628.0,0.8412307913425722,0.6068148336811141,0.7709060040441347,0.6891374747090265,0.6846737357315099,0.6860742775338172,739.73,784.15
273,2024-06-04,776.57,777.57,725.2,739.73,44765620.0,1.0937196132259193,0.3661322596631673,0.8754434071570937,0.7232494386391606,0.715968433866245,0.6964717396556647,773.97,739.73
274,2024-06-05,745.17,777.86,739.34,773.97,40815825.0,0.9026904915141368,0.3613721775495077,0.7402949973247481,0.7955481361753257,0.73526154866396,0.7176620913026083,777.91,773.97
275,2024-06-06,780.51,780.78,771.38,777.91,23211435.0,0.856738248879191,0.1139517375590571,0.6339022954831508,0.7498802333216646,0.7378418144550543,0.7483468833005265,784.72,777.91
276,2024-06-07,778.59,790.21,774.1,784.72,18356108.0,0.829655888423914,-0.0414211239908038,0.5683327846994985,0.6475100258357994,0.6979122726845101,0.7410667371653522,778.71,784.72
277,2024-06-10,785.05,788.36,776.87,778.71,11227029.0,0.6186776528827245,0.4172649440761832,0.5582538402407621,0.5868296401411374,0.6672188905236629,0.7080406940058287,780.46,778.71
278,2024-06-11,776.07,783.55,774.17,780.46,14772663.0,0.4401924337905038,0.6091599359121402,0.4908826844269947,0.5391564364557521,0.6625737161966262,0.6717449709133746,785.12,780.46
279,2024-06-12,785.55,792.18,781.26,785.12,19640218.0,0.6801868722492204,0.9629060097708708,0.7650026135057155,0.6047130460578244,0.6617303746911377,0.6732020552113239,788.41,785.12
280,2024-06-13,788.91,790.88,785.05,788.41,12060096.0,0.1646295647615738,0.925919519012124,0.3930165510367388,0.5496339496564833,0.5928122523882298,0.6543903431272374,796.47,788.41
281,2024-06-14,790.03,797.52,786.89,796.47,12770277.0,-0.1546445906155348,0.8988406803991065,0.1614009906888575,0.4398067184104375,0.5101131085831027,0.6226873286235313,801.9,796.47
282,2024-06-18,796.47,803.25,792.75,801.9,16207857.0,0.5047066405081777,0.4742467127964433,0.4955686621946574,0.3499954013067515,0.4903511609704606,0.6140964877127575,826.87,801.9
283,2024-06-19,804.7,832.88,800.01,826.87,45065598.0,0.3209685265980609,0.4010998426111749,0.3450079214019951,0.333992524761837,0.4584476090708173,0.5781799408776637,832.6,826.87
284,2024-06-20,832.83,838.64,823.95,832.6,20704371.0,0.3826118486125732,0.682852554457054,0.4726840603659175,0.4377535479875236,0.4462233548029824,0.5567211226633226,830.81,832.6
285,2024-06-21,834.35,834.35,819.54,830.81,25815388.0,0.580561181421587,0.4776141695011978,0.5496770778454703,0.4557896865377946,0.4546225538627646,0.5585981350296954,834.12,830.81
286,2024-06-24,821.46,835.47,820.83,834.12,14272497.0,0.3100122886605387,0.4259006979763944,0.3447788114552954,0.4557133165555613,0.394590582141276,0.5281604784162068,853.55,834.12
287,2024-06-25,833.48,856.34,833.48,853.55,37260774.0,-0.1155963340541881,0.807346805143982,0.1612866077052629,0.3519141656686765,0.3614863045224937,0.4771492784553617,848.64,853.55
288,2024-06-26,851.86,853.33,843.45,848.64,23798333.0,-0.9002315296149244,0.6615082239771026,-0.4317096035373162,0.0247852718744143,0.2767562196330403,0.3934346641080714,845.97,848.64
289,2024-06-27,845.95,854.37,841.21,845.97,27537325.0,-0.2554779288099925,0.3778131125614409,-0.0654906163985624,-0.1119712040768716,0.1966048941197231,0.343478027545092,839.81,845.97
290,2024-06-28,846.69,851.18,837.42,839.81,13238023.0,-0.1040428355445633,0.2660066461656836,0.0069720089685107,-0.163409403655789,0.1483140494863683,0.3033808292785928,850.48,839.81
291,2024-07-01,837.92,851.53,837.92,850.48,10593512.0,0.6407656952322385,0.7845103509279587,0.6838890919409545,0.2084568281703012,0.1784861968542307,0.3123547758286066,863.15,850.48
292,2024-07-02,855.37,865.3,849.26,863.15,22960845.0,0.1298169388636932,0.7898117854292889,0.3278153928333719,0.3395588312476127,0.146791670423931,0.3007071121433478,882.13,863.15
293,2024-07-03,893.28,894.77,880.14,882.13,61608901.0,0.2317271334490904,0.0521110209609147,0.1778422997026377,0.3965155948256549,0.1229435973164084,0.2587670897288422,861.43,882.13
294,2024-07-04,877.69,877.69,860.28,861.43,22924329.0,0.3694919474973754,-0.001379121450124,0.2582306268131255,0.2546294397830453,0.1367927429032459,0.2491395237128698,822.0,861.43
295,2024-07-05,840.41,840.41,819.06,822.0,41121274.0,0.4745539742005818,0.1384526798414679,0.3737235858928476,0.2699321708028706,0.2518546271075551,0.2643054233702976,815.65,822.0
296,2024-07-08,820.61,825.42,811.56,815.65,19543900.0,0.6090370647298078,0.4872002638150424,0.5724860244553781,0.4014800790537841,0.3429941472295466,0.2697995206746349,816.22,815.65
297,2024-07-09,810.48,821.31,808.16,816.22,24275439.0,0.0455230707149052,0.1267139486474827,0.0698803340946785,0.338696648147635,0.3519810508189991,0.2501475501526837,811.03,816.22
298,2024-07-10,812.95,817.96,808.36,811.03,22753591.0,0.5138111207529737,0.1178818993936377,0.3950323543451729,0.3457995709650768,0.3107158025910303,0.2446009997226305,808.94,811.03
